order_id,status,product_category
57807,Cancelled,Plus
23698,Complete,Plus
81542,Processing,Plus
107325,Processing,Plus
109700,Shipped,Plus
117217,Complete,Plus
10058,Complete,Plus
32379,Cancelled,Plus
96219,Cancelled,Plus
108705,Shipped,Plus
78369,Complete,Plus
94702,Complete,Plus
105839,Complete,Plus
107998,Returned,Plus
20648,Shipped,Plus
123697,Complete,Plus
72504,Shipped,Plus
19713,Complete,Plus
34690,Cancelled,Plus
46623,Shipped,Plus
70658,Shipped,Plus
108714,Shipped,Plus
115177,Shipped,Plus
1376,Complete,Plus
104347,Returned,Plus
15838,Shipped,Plus
79085,Shipped,Plus
101719,Returned,Plus
24231,Processing,Plus
62,Shipped,Plus
77159,Shipped,Plus
86955,Shipped,Plus
91559,Complete,Plus
80300,Processing,Plus
118553,Processing,Plus
62144,Complete,Plus
99332,Cancelled,Plus
39653,Processing,Plus
120746,Processing,Plus
18912,Shipped,Plus
7713,Shipped,Plus
35592,Processing,Plus
122015,Processing,Plus
85528,Returned,Plus
85001,Cancelled,Plus
21742,Processing,Plus
5699,Shipped,Plus
32774,Shipped,Plus
91968,Complete,Plus
43162,Returned,Plus
45573,Returned,Plus
122668,Returned,Plus
101371,Cancelled,Plus
99226,Returned,Plus
67015,Cancelled,Plus
84856,Shipped,Plus
5593,Complete,Plus
72940,Complete,Plus
104431,Returned,Plus
54611,Processing,Plus
86119,Processing,Plus
564,Shipped,Plus
1423,Shipped,Plus
102977,Shipped,Plus
44404,Complete,Plus
20950,Returned,Plus
109844,Cancelled,Plus
1114,Processing,Plus
35628,Processing,Plus
108903,Processing,Plus
52399,Shipped,Plus
57815,Shipped,Plus
64779,Shipped,Plus
45982,Complete,Plus
52564,Complete,Plus
7852,Returned,Plus
68909,Processing,Plus
122919,Processing,Plus
89817,Complete,Plus
20093,Complete,Plus
97317,Returned,Plus
101840,Cancelled,Plus
110560,Cancelled,Plus
2273,Processing,Plus
2818,Processing,Plus
4424,Processing,Plus
16025,Processing,Plus
100602,Processing,Plus
116078,Processing,Plus
8149,Shipped,Plus
7740,Complete,Plus
120300,Complete,Plus
76106,Cancelled,Plus
113057,Cancelled,Plus
51316,Processing,Plus
101109,Processing,Plus
114555,Processing,Plus
49528,Shipped,Plus
747,Complete,Plus
26583,Returned,Plus
27132,Returned,Plus
41060,Returned,Plus
12707,Cancelled,Plus
24158,Cancelled,Plus
59787,Cancelled,Plus
105526,Cancelled,Plus
62955,Processing,Plus
101246,Processing,Plus
30762,Shipped,Plus
93484,Shipped,Plus
94654,Returned,Plus
16967,Cancelled,Plus
113530,Shipped,Plus
67054,Complete,Plus
8025,Returned,Plus
28635,Shipped,Plus
38456,Shipped,Plus
39517,Returned,Plus
42265,Returned,Plus
30819,Cancelled,Plus
4265,Returned,Plus
69125,Returned,Plus
13355,Cancelled,Plus
54929,Processing,Plus
19074,Shipped,Plus
86086,Shipped,Plus
22319,Complete,Plus
62736,Complete,Plus
31719,Processing,Plus
23059,Shipped,Plus
24998,Shipped,Plus
42805,Shipped,Plus
63536,Shipped,Plus
64409,Shipped,Plus
78642,Shipped,Plus
97711,Shipped,Plus
108502,Shipped,Plus
8768,Complete,Plus
19602,Complete,Plus
72713,Complete,Plus
100609,Complete,Plus
116230,Complete,Plus
120877,Complete,Plus
123200,Complete,Plus
15917,Returned,Plus
76744,Returned,Plus
3748,Cancelled,Plus
34056,Cancelled,Plus
46492,Cancelled,Plus
85308,Cancelled,Plus
95706,Cancelled,Plus
121519,Cancelled,Plus
8779,Processing,Plus
15888,Processing,Plus
36521,Processing,Plus
37784,Processing,Plus
41404,Processing,Plus
54360,Processing,Plus
86173,Processing,Plus
90496,Processing,Plus
116578,Processing,Plus
1731,Shipped,Plus
3380,Shipped,Plus
9404,Shipped,Plus
30149,Shipped,Plus
48901,Shipped,Plus
49584,Shipped,Plus
70587,Shipped,Plus
79020,Shipped,Plus
95351,Shipped,Plus
97711,Shipped,Plus
101750,Shipped,Plus
105445,Shipped,Plus
23173,Complete,Plus
32366,Complete,Plus
41027,Complete,Plus
47522,Complete,Plus
57248,Complete,Plus
59841,Complete,Plus
69434,Complete,Plus
75217,Complete,Plus
87893,Complete,Plus
122350,Complete,Plus
66809,Returned,Plus
91374,Returned,Plus
99238,Returned,Plus
112814,Returned,Plus
121897,Returned,Plus
8456,Cancelled,Plus
22044,Cancelled,Plus
23308,Cancelled,Plus
31482,Cancelled,Plus
42688,Cancelled,Plus
52073,Cancelled,Plus
61407,Cancelled,Plus
69245,Cancelled,Plus
82309,Cancelled,Plus
100391,Cancelled,Plus
105627,Cancelled,Plus
110150,Cancelled,Plus
119251,Cancelled,Plus
3738,Processing,Plus
8297,Processing,Plus
11768,Processing,Plus
14838,Processing,Plus
23369,Processing,Plus
47620,Processing,Plus
93835,Processing,Plus
94720,Processing,Plus
94801,Processing,Plus
96091,Processing,Plus
117932,Processing,Plus
8650,Complete,Plus
33345,Complete,Plus
81157,Returned,Plus
4761,Processing,Plus
59412,Processing,Plus
6541,Shipped,Plus
11258,Shipped,Plus
28321,Shipped,Plus
62306,Shipped,Plus
65861,Shipped,Plus
102796,Shipped,Plus
117658,Shipped,Plus
14355,Complete,Plus
55357,Complete,Plus
62623,Complete,Plus
66835,Complete,Plus
83437,Complete,Plus
92653,Complete,Plus
8163,Returned,Plus
20560,Returned,Plus
31699,Returned,Plus
111384,Returned,Plus
68954,Cancelled,Plus
96080,Processing,Plus
121821,Processing,Plus
14363,Shipped,Plus
51284,Shipped,Plus
69420,Shipped,Plus
92207,Shipped,Plus
99537,Shipped,Plus
103363,Shipped,Plus
115043,Shipped,Plus
115528,Shipped,Plus
121489,Shipped,Plus
8493,Complete,Plus
41065,Complete,Plus
49000,Complete,Plus
66723,Complete,Plus
68893,Complete,Plus
83821,Complete,Plus
111705,Complete,Plus
112784,Complete,Plus
66416,Returned,Plus
76389,Returned,Plus
97212,Returned,Plus
104555,Cancelled,Plus
35263,Processing,Plus
103345,Processing,Plus
124245,Processing,Plus
28891,Shipped,Plus
33007,Shipped,Plus
33159,Shipped,Plus
33430,Shipped,Plus
37059,Shipped,Plus
37507,Shipped,Plus
56161,Shipped,Plus
65654,Shipped,Plus
75835,Shipped,Plus
77585,Shipped,Plus
110667,Shipped,Plus
116928,Shipped,Plus
17698,Complete,Plus
26759,Complete,Plus
30215,Complete,Plus
42884,Complete,Plus
79841,Complete,Plus
81309,Complete,Plus
87519,Complete,Plus
95340,Complete,Plus
2992,Returned,Plus
4458,Returned,Plus
11084,Returned,Plus
61273,Returned,Plus
62005,Returned,Plus
102831,Returned,Plus
16218,Cancelled,Plus
18278,Cancelled,Plus
36929,Cancelled,Plus
46734,Cancelled,Plus
50670,Cancelled,Plus
56831,Cancelled,Plus
71652,Cancelled,Plus
95570,Cancelled,Plus
114860,Cancelled,Plus
120112,Cancelled,Plus
120832,Cancelled,Plus
17628,Processing,Plus
28358,Processing,Plus
46706,Processing,Plus
61224,Processing,Plus
76123,Processing,Plus
89462,Processing,Plus
115569,Processing,Plus
119846,Processing,Plus
122339,Processing,Plus
15360,Shipped,Plus
28458,Shipped,Plus
49365,Shipped,Plus
52778,Shipped,Plus
99158,Shipped,Plus
112832,Shipped,Plus
60348,Complete,Plus
71304,Complete,Plus
71437,Complete,Plus
119008,Complete,Plus
121115,Complete,Plus
5120,Cancelled,Plus
47835,Cancelled,Plus
51761,Cancelled,Plus
99981,Cancelled,Plus
38282,Processing,Plus
38960,Processing,Plus
47534,Processing,Plus
63456,Processing,Plus
100671,Processing,Plus
28395,Shipped,Plus
59215,Shipped,Plus
81434,Shipped,Plus
86881,Shipped,Plus
90224,Shipped,Plus
99762,Shipped,Plus
109427,Shipped,Plus
16285,Complete,Plus
35330,Complete,Plus
65434,Complete,Plus
67126,Complete,Plus
69599,Complete,Plus
101885,Complete,Plus
115340,Complete,Plus
119488,Complete,Plus
12549,Returned,Plus
38741,Returned,Plus
68801,Returned,Plus
117166,Returned,Plus
1702,Cancelled,Plus
2350,Cancelled,Plus
31331,Cancelled,Plus
39866,Cancelled,Plus
56067,Cancelled,Plus
74336,Cancelled,Plus
116862,Cancelled,Plus
121049,Cancelled,Plus
121532,Cancelled,Plus
6135,Processing,Plus
20602,Processing,Plus
24993,Processing,Plus
29984,Processing,Plus
30051,Processing,Plus
34158,Processing,Plus
51762,Processing,Plus
52214,Processing,Plus
66418,Processing,Plus
81568,Processing,Plus
93192,Processing,Plus
97162,Processing,Plus
107098,Processing,Plus
108883,Processing,Plus
19209,Shipped,Plus
47613,Shipped,Plus
53133,Shipped,Plus
66337,Shipped,Plus
2636,Complete,Plus
70286,Complete,Plus
71526,Complete,Plus
71884,Complete,Plus
84724,Complete,Plus
121394,Complete,Plus
10163,Returned,Plus
26690,Returned,Plus
45141,Cancelled,Plus
67618,Processing,Plus
84323,Processing,Plus
20593,Shipped,Plus
80814,Shipped,Plus
119774,Complete,Plus
41746,Shipped,Plus
89796,Shipped,Plus
20559,Complete,Plus
36888,Complete,Plus
40173,Complete,Plus
16392,Shipped,Plus
19526,Shipped,Plus
68062,Processing,Plus
82180,Processing,Plus
35444,Shipped,Plus
53549,Shipped,Plus
73834,Shipped,Plus
67058,Shipped,Plus
76083,Shipped,Plus
11371,Complete,Plus
36916,Cancelled,Plus
24932,Shipped,Plus
43784,Shipped,Plus
58968,Shipped,Plus
60065,Shipped,Plus
6960,Complete,Plus
115014,Complete,Plus
122228,Complete,Plus
6544,Returned,Plus
32241,Returned,Plus
6206,Cancelled,Plus
54149,Cancelled,Plus
73595,Cancelled,Plus
76091,Cancelled,Plus
88938,Cancelled,Plus
46384,Processing,Plus
21932,Shipped,Plus
70285,Complete,Plus
23726,Shipped,Plus
41653,Shipped,Plus
86749,Shipped,Plus
98669,Shipped,Plus
77147,Complete,Plus
114492,Complete,Plus
88820,Returned,Plus
1535,Cancelled,Plus
47752,Cancelled,Plus
60422,Cancelled,Plus
115177,Shipped,Plus
40188,Processing,Plus
8211,Shipped,Plus
35794,Shipped,Plus
63752,Shipped,Plus
36906,Complete,Plus
50470,Complete,Plus
124384,Complete,Plus
51306,Returned,Plus
112494,Cancelled,Plus
64411,Processing,Plus
87048,Processing,Plus
89808,Processing,Plus
121363,Processing,Plus
60257,Shipped,Plus
68964,Shipped,Plus
70599,Shipped,Plus
93570,Shipped,Plus
122972,Shipped,Plus
26178,Cancelled,Plus
36514,Processing,Plus
56624,Processing,Plus
105382,Processing,Plus
9124,Shipped,Plus
12918,Shipped,Plus
54112,Shipped,Plus
72548,Shipped,Plus
101582,Complete,Plus
88839,Returned,Plus
73644,Shipped,Plus
70044,Cancelled,Plus
78666,Cancelled,Plus
105966,Shipped,Plus
27756,Complete,Plus
20043,Shipped,Plus
120096,Returned,Plus
87731,Processing,Plus
60338,Shipped,Plus
12192,Shipped,Plus
118870,Shipped,Plus
41917,Complete,Plus
12535,Returned,Plus
27188,Processing,Plus
75056,Complete,Plus
78011,Cancelled,Plus
25943,Shipped,Plus
86762,Cancelled,Plus
4572,Shipped,Plus
18092,Shipped,Plus
51276,Shipped,Plus
102255,Shipped,Plus
113346,Shipped,Plus
12446,Complete,Plus
21605,Complete,Plus
102701,Complete,Plus
25404,Returned,Plus
52312,Returned,Plus
3414,Cancelled,Plus
50953,Cancelled,Plus
74336,Cancelled,Plus
44646,Processing,Plus
52693,Processing,Plus
117159,Processing,Plus
17972,Shipped,Plus
18092,Shipped,Plus
18802,Shipped,Plus
19479,Shipped,Plus
23943,Shipped,Plus
31820,Shipped,Plus
38489,Shipped,Plus
41343,Shipped,Plus
55038,Shipped,Plus
55715,Shipped,Plus
57149,Shipped,Plus
60618,Shipped,Plus
68194,Shipped,Plus
85487,Shipped,Plus
100661,Shipped,Plus
33485,Complete,Plus
58052,Complete,Plus
73950,Complete,Plus
80843,Complete,Plus
97496,Complete,Plus
105162,Complete,Plus
118795,Complete,Plus
62248,Returned,Plus
70028,Returned,Plus
23097,Cancelled,Plus
45968,Cancelled,Plus
61882,Cancelled,Plus
75793,Cancelled,Plus
89589,Cancelled,Plus
69355,Processing,Plus
7093,Shipped,Plus
61249,Shipped,Plus
122533,Shipped,Plus
58755,Returned,Plus
51931,Cancelled,Plus
48664,Shipped,Plus
65131,Returned,Plus
81389,Cancelled,Plus
7751,Shipped,Plus
36822,Shipped,Plus
75757,Shipped,Plus
76087,Shipped,Plus
71761,Complete,Plus
83180,Complete,Plus
103274,Complete,Plus
107013,Complete,Plus
57555,Cancelled,Plus
58286,Cancelled,Plus
82313,Cancelled,Plus
112630,Cancelled,Plus
11985,Processing,Plus
103155,Processing,Plus
105556,Processing,Plus
39941,Shipped,Plus
40886,Shipped,Plus
45739,Shipped,Plus
96340,Shipped,Plus
97631,Shipped,Plus
114863,Shipped,Plus
121354,Shipped,Plus
13215,Complete,Plus
34467,Complete,Plus
39176,Complete,Plus
52037,Complete,Plus
89968,Complete,Plus
99408,Complete,Plus
31056,Returned,Plus
116989,Returned,Plus
117955,Returned,Plus
11611,Cancelled,Plus
31540,Cancelled,Plus
84142,Cancelled,Plus
95140,Cancelled,Plus
27048,Processing,Plus
60439,Returned,Plus
121010,Returned,Plus
9359,Cancelled,Plus
108280,Processing,Plus
29375,Shipped,Plus
79681,Processing,Plus
8461,Shipped,Plus
31062,Shipped,Plus
84747,Shipped,Plus
96598,Shipped,Plus
80910,Returned,Plus
93321,Processing,Plus
5251,Shipped,Plus
6398,Shipped,Plus
15509,Shipped,Plus
26796,Shipped,Plus
40051,Shipped,Plus
48691,Shipped,Plus
65689,Shipped,Plus
68253,Shipped,Plus
108232,Shipped,Plus
113530,Shipped,Plus
6323,Complete,Plus
20770,Complete,Plus
28138,Complete,Plus
48316,Complete,Plus
60818,Complete,Plus
119362,Complete,Plus
16433,Returned,Plus
50355,Returned,Plus
50565,Returned,Plus
110438,Returned,Plus
121386,Returned,Plus
7931,Cancelled,Plus
106975,Cancelled,Plus
122924,Cancelled,Plus
1531,Processing,Plus
19226,Processing,Plus
20341,Processing,Plus
44698,Processing,Plus
47187,Processing,Plus
56367,Processing,Plus
102084,Processing,Plus
117971,Processing,Plus
124766,Processing,Plus
104025,Shipped,Plus
114022,Shipped,Plus
116472,Shipped,Plus
5462,Complete,Plus
51319,Complete,Plus
86971,Complete,Plus
90697,Complete,Plus
1463,Returned,Plus
81372,Returned,Plus
95988,Cancelled,Plus
120002,Cancelled,Plus
18242,Processing,Plus
109075,Processing,Plus
30142,Shipped,Plus
51567,Shipped,Plus
115300,Shipped,Plus
28188,Complete,Plus
42767,Complete,Plus
46849,Complete,Plus
81112,Returned,Plus
108528,Returned,Plus
10358,Processing,Plus
14154,Processing,Plus
54764,Processing,Plus
59322,Processing,Plus
77151,Processing,Plus
54950,Complete,Plus
115007,Complete,Plus
103113,Returned,Plus
36190,Cancelled,Plus
57858,Cancelled,Plus
90879,Cancelled,Plus
93917,Cancelled,Plus
43057,Processing,Plus
52244,Processing,Plus
26105,Shipped,Plus
37497,Shipped,Plus
69358,Shipped,Plus
86800,Shipped,Plus
92826,Shipped,Plus
115901,Shipped,Plus
5268,Complete,Plus
39716,Complete,Plus
42885,Complete,Plus
85363,Complete,Plus
91830,Complete,Plus
58119,Returned,Plus
77437,Returned,Plus
11391,Cancelled,Plus
15976,Cancelled,Plus
49362,Cancelled,Plus
88070,Shipped,Plus
93550,Complete,Plus
11308,Cancelled,Plus
80673,Cancelled,Plus
88621,Cancelled,Plus
111493,Cancelled,Plus
36093,Processing,Plus
81137,Processing,Plus
81831,Processing,Plus
86065,Processing,Plus
91312,Processing,Plus
109498,Processing,Plus
32623,Cancelled,Plus
69303,Processing,Plus
51389,Shipped,Plus
62561,Shipped,Plus
89843,Processing,Plus
6189,Shipped,Plus
112935,Shipped,Plus
89213,Complete,Plus
63443,Returned,Plus
41540,Shipped,Plus
12010,Returned,Plus
83107,Cancelled,Plus
44528,Shipped,Plus
118119,Shipped,Plus
103776,Complete,Plus
91153,Cancelled,Plus
80619,Shipped,Plus
30209,Returned,Plus
62788,Cancelled,Plus
117334,Cancelled,Plus
19258,Processing,Plus
30460,Processing,Plus
43298,Processing,Plus
63848,Shipped,Plus
20044,Complete,Plus
31709,Cancelled,Plus
109535,Cancelled,Plus
115639,Processing,Plus
46516,Complete,Plus
106334,Complete,Plus
73012,Cancelled,Plus
9404,Shipped,Plus
77330,Shipped,Plus
41629,Complete,Plus
48189,Complete,Plus
64235,Cancelled,Plus
29504,Processing,Plus
70201,Processing,Plus
93636,Processing,Plus
39021,Returned,Plus
77644,Processing,Plus
28560,Shipped,Plus
79933,Shipped,Plus
84233,Cancelled,Plus
87328,Cancelled,Plus
105346,Processing,Plus
1851,Shipped,Plus
2439,Shipped,Plus
5880,Shipped,Plus
12080,Shipped,Plus
46814,Shipped,Plus
62924,Shipped,Plus
84094,Shipped,Plus
96531,Shipped,Plus
102800,Shipped,Plus
26297,Complete,Plus
42548,Complete,Plus
55096,Complete,Plus
61790,Complete,Plus
119069,Complete,Plus
123599,Complete,Plus
6358,Returned,Plus
104178,Cancelled,Plus
68884,Processing,Plus
86947,Processing,Plus
105583,Processing,Plus
30441,Shipped,Plus
26015,Complete,Plus
39488,Complete,Plus
63662,Cancelled,Plus
27188,Processing,Plus
29214,Processing,Plus
91572,Shipped,Plus
7427,Shipped,Plus
48002,Shipped,Plus
34167,Complete,Plus
46268,Cancelled,Plus
23716,Processing,Plus
53061,Shipped,Plus
24466,Complete,Plus
35960,Shipped,Plus
26229,Returned,Plus
28602,Returned,Plus
101758,Shipped,Plus
51642,Complete,Plus
57533,Processing,Plus
71209,Shipped,Plus
4559,Complete,Plus
74923,Complete,Plus
91489,Returned,Plus
12886,Cancelled,Plus
99750,Processing,Plus
28202,Shipped,Plus
94550,Complete,Plus
97374,Complete,Plus
32109,Cancelled,Plus
70329,Complete,Plus
114019,Processing,Plus
27199,Shipped,Plus
28852,Shipped,Plus
27175,Cancelled,Plus
14264,Processing,Plus
108663,Processing,Plus
3079,Shipped,Plus
76547,Shipped,Plus
1111,Complete,Plus
83194,Processing,Plus
113344,Shipped,Plus
31406,Complete,Plus
88045,Complete,Plus
111266,Complete,Plus
105526,Cancelled,Plus
51906,Shipped,Plus
79019,Shipped,Plus
2626,Complete,Plus
33361,Processing,Plus
73853,Processing,Plus
37321,Returned,Plus
34889,Shipped,Plus
38592,Complete,Plus
51428,Cancelled,Plus
22273,Cancelled,Plus
6701,Shipped,Plus
8005,Shipped,Plus
103213,Shipped,Plus
104540,Shipped,Plus
18152,Complete,Plus
22737,Complete,Plus
71255,Complete,Plus
101434,Complete,Plus
110022,Complete,Plus
94190,Returned,Plus
100463,Returned,Plus
4427,Cancelled,Plus
14255,Cancelled,Plus
95193,Cancelled,Plus
117815,Cancelled,Plus
40664,Processing,Plus
20782,Shipped,Plus
22372,Shipped,Plus
92028,Shipped,Plus
104345,Shipped,Plus
94444,Complete,Plus
112332,Complete,Plus
37604,Returned,Plus
74178,Returned,Plus
43572,Cancelled,Plus
68440,Processing,Plus
3044,Shipped,Plus
3259,Shipped,Plus
32262,Shipped,Plus
71388,Shipped,Plus
9608,Complete,Plus
49686,Complete,Plus
52047,Complete,Plus
74471,Cancelled,Plus
7276,Processing,Plus
29797,Processing,Plus
29838,Processing,Plus
69819,Processing,Plus
335,Shipped,Plus
4773,Shipped,Plus
7050,Shipped,Plus
7252,Shipped,Plus
18078,Shipped,Plus
30239,Shipped,Plus
33385,Shipped,Plus
38302,Shipped,Plus
45184,Shipped,Plus
59619,Shipped,Plus
62703,Shipped,Plus
67189,Shipped,Plus
68562,Shipped,Plus
81655,Shipped,Plus
94517,Shipped,Plus
122595,Shipped,Plus
3797,Complete,Plus
14869,Complete,Plus
22909,Complete,Plus
30789,Complete,Plus
31451,Complete,Plus
43141,Complete,Plus
50413,Complete,Plus
56177,Complete,Plus
60026,Complete,Plus
87272,Complete,Plus
97587,Complete,Plus
99406,Complete,Plus
105893,Complete,Plus
120626,Complete,Plus
17860,Returned,Plus
39542,Returned,Plus
75106,Returned,Plus
119821,Returned,Plus
15007,Cancelled,Plus
17488,Cancelled,Plus
28192,Cancelled,Plus
63379,Cancelled,Plus
72090,Cancelled,Plus
77625,Cancelled,Plus
86938,Cancelled,Plus
3073,Processing,Plus
34623,Processing,Plus
44021,Processing,Plus
47955,Processing,Plus
57375,Processing,Plus
95787,Processing,Plus
95842,Processing,Plus
112234,Processing,Plus
10607,Shipped,Plus
23338,Shipped,Plus
56429,Shipped,Plus
60349,Shipped,Plus
80107,Shipped,Plus
104237,Shipped,Plus
54852,Complete,Plus
103257,Complete,Plus
115048,Complete,Plus
83024,Returned,Plus
89479,Cancelled,Plus
107449,Cancelled,Plus
109247,Cancelled,Plus
39186,Processing,Plus
54733,Processing,Plus
56260,Processing,Plus
59031,Processing,Plus
85314,Processing,Plus
58549,Processing,Plus
403,Shipped,Plus
40662,Shipped,Plus
115083,Shipped,Plus
17066,Cancelled,Plus
4782,Processing,Plus
21619,Processing,Plus
51685,Processing,Plus
26282,Shipped,Plus
29460,Shipped,Plus
35024,Shipped,Plus
41261,Shipped,Plus
45585,Shipped,Plus
50968,Shipped,Plus
55302,Shipped,Plus
61366,Shipped,Plus
74607,Shipped,Plus
75800,Shipped,Plus
77594,Shipped,Plus
81977,Shipped,Plus
98390,Shipped,Plus
101558,Shipped,Plus
114214,Shipped,Plus
17258,Complete,Plus
26033,Complete,Plus
55777,Complete,Plus
77551,Complete,Plus
92509,Complete,Plus
100997,Complete,Plus
109512,Complete,Plus
123717,Complete,Plus
12610,Returned,Plus
17096,Returned,Plus
34176,Returned,Plus
46607,Returned,Plus
55674,Returned,Plus
65699,Returned,Plus
100542,Returned,Plus
54930,Cancelled,Plus
67092,Cancelled,Plus
77426,Cancelled,Plus
107223,Cancelled,Plus
123678,Cancelled,Plus
27994,Processing,Plus
28271,Processing,Plus
44550,Processing,Plus
58657,Processing,Plus
68027,Processing,Plus
114674,Processing,Plus
116333,Processing,Plus
27824,Shipped,Plus
79860,Shipped,Plus
7865,Complete,Plus
109784,Complete,Plus
124127,Returned,Plus
39520,Processing,Plus
62829,Processing,Plus
22576,Shipped,Plus
63803,Shipped,Plus
42757,Complete,Plus
48878,Shipped,Plus
61170,Complete,Plus
38416,Returned,Plus
123868,Processing,Plus
42699,Shipped,Plus
85379,Shipped,Plus
13169,Processing,Plus
121691,Processing,Plus
3848,Shipped,Plus
8960,Shipped,Plus
26326,Shipped,Plus
29295,Shipped,Plus
56397,Shipped,Plus
66380,Shipped,Plus
71649,Shipped,Plus
83285,Shipped,Plus
89595,Shipped,Plus
95142,Shipped,Plus
97924,Shipped,Plus
112689,Shipped,Plus
124762,Shipped,Plus
4177,Complete,Plus
15327,Complete,Plus
22333,Complete,Plus
22405,Complete,Plus
27917,Complete,Plus
46415,Complete,Plus
51441,Complete,Plus
52534,Complete,Plus
77458,Complete,Plus
105217,Complete,Plus
